order_id,customer_id,order_date,order_status,payment_method,shipping_cost
428,875,2025-05-10 18:17:39,Cancelled,PayPal,19.89
429,8656,2025-10-13 18:17:39,Pending,PayPal,10.27
430,9038,2025-01-30 18:17:39,Cancelled,PayPal,10.45
431,254,2025-10-27 18:17:39,Completed,Bank Transfer,23.88
432,7011,2025-06-25 18:17:39,Completed,PayPal,6.39
433,3060,2025-09-08 18:17:39,Completed,Bank Transfer,24.06
434,4154,2025-09-14 18:17:39,Pending,PayPal,15.59
435,606,2025-06-17 18:17:39,Pending,PayPal,8.06
436,450,2025-01-20 18:17:39,Completed,PayPal,24.93
437,9576,2025-11-24 18:17:39,Completed,PayPal,17.52
438,1771,2025-06-29 18:17:39,Completed,Credit Card,7.77
439,3624,2025-06-16 18:17:39,Completed,PayPal,12.89
440,6144,2025-07-07 18:17:39,Pending,Credit Card,21.93
441,5900,2025-01-10 18:17:39,Completed,Bank Transfer,5.42
442,8378,2025-06-29 18:17:39,Completed,Bank Transfer,14.16
443,5404,2025-09-01 18:17:39,Cancelled,Bank Transfer,9.26
444,7804,2025-10-16 18:17:39,Completed,Bank Transfer,6.92
445,9861,2025-06-02 18:17:39,Pending,PayPal,9.52
446,2490,2025-10-13 18:17:39,Cancelled,Credit Card,19.1
447,5335,2025-03-15 18:17:39,Completed,Bank Transfer,20.81
448,9282,2025-07-13 18:17:39,Completed,Bank Transfer,7.49
449,2263,2025-08-17 18:17:39,Pending,PayPal,14.94
450,5055,2025-04-01 18:17:39,Completed,Bank Transfer,18.05
451,2759,2025-02-06 18:17:39,Completed,Credit Card,21.27
452,9518,2025-01-21 18:17:39,Completed,PayPal,17.96
453,2190,2025-04-26 18:17:39,Pending,PayPal,8.84
454,9048,2025-02-20 18:17:39,Completed,Credit Card,5.15
455,8803,2025-04-30 18:17:39,Completed,PayPal,12.4
456,2663,2025-05-03 18:17:39,Pending,Bank Transfer,23.43
457,215,2025-04-12 18:17:39,Completed,PayPal,9.34
458,3213,2025-03-29 18:17:39,Cancelled,PayPal,10.29
459,2514,2025-07-01 18:17:39,Pending,PayPal,13.07
460,9052,2025-07-16 18:17:39,Pending,Bank Transfer,5.68
461,5467,2025-10-06 18:17:39,Completed,Credit Card,5.99
462,5904,2025-10-07 18:17:39,Cancelled,Bank Transfer,11.99
463,3527,2025-10-01 18:17:39,Completed,PayPal,14.38
464,6103,2025-01-23 18:17:39,Completed,PayPal,10.39
465,8905,2025-12-14 18:17:39,Completed,PayPal,15.81
466,9173,2025-11-17 18:17:39,Completed,PayPal,14.08
467,4485,2025-11-09 18:17:39,Completed,PayPal,22.6
468,8514,2025-02-23 18:17:39,Completed,Bank Transfer,20.15
469,1871,2025-05-27 18:17:39,Completed,PayPal,13.13
470,9776,2025-11-28 18:17:39,Cancelled,PayPal,10.05
471,7441,2025-02-12 18:17:39,Completed,Credit Card,22.35
472,6663,2025-07-01 18:17:39,Pending,Credit Card,23.21
473,6405,2025-08-03 18:17:39,Cancelled,Bank Transfer,12.24
474,5140,2025-12-03 18:17:39,Completed,Credit Card,20.55
475,6538,2025-04-18 18:17:39,Pending,PayPal,13.51
476,5908,2025-11-01 18:17:39,Cancelled,PayPal,17.37
477,747,2025-03-23 18:17:39,Completed,PayPal,10.63
478,2176,2025-04-25 18:17:39,Cancelled,Credit Card,21.69
479,2966,2025-03-31 18:17:39,Pending,PayPal,24.45
480,8362,2025-06-03 18:17:39,Cancelled,Bank Transfer,7.15
481,6424,2025-02-14 18:17:39,Completed,PayPal,22.73
482,8990,2025-09-17 18:17:39,Completed,PayPal,9.36
483,5492,2025-09-28 18:17:39,Completed,Bank Transfer,12.48
484,3386,2025-04-08 18:17:39,Completed,Bank Transfer,12.22
485,3272,2025-02-04 18:17:39,Completed,PayPal,13.62
486,1791,2025-08-11 18:17:39,Completed,Credit Card,14.7
487,4744,2025-08-27 18:17:39,Completed,PayPal,11.13
488,9465,2025-04-04 18:17:39,Pending,Credit Card,19.96
489,3714,2025-11-09 18:17:39,Completed,PayPal,20.27
490,1248,2025-11-04 18:17:39,Pending,Bank Transfer,8.21
491,2788,2025-06-22 18:17:39,Cancelled,Bank Transfer,11.82
492,8564,2025-05-15 18:17:39,Completed,Credit Card,9.31
493,5147,2025-12-18 18:17:39,Pending,PayPal,5.3
494,7331,2025-06-02 18:17:39,Pending,PayPal,5.55
495,7400,2025-04-05 18:17:39,Cancelled,PayPal,8.03
496,6880,2025-02-18 18:17:39,Pending,PayPal,13.15
497,7198,2025-09-01 18:17:39,Cancelled,Bank Transfer,21.2
498,911,2025-07-12 18:17:39,Completed,Bank Transfer,22.96
499,4738,2025-05-10 18:17:39,Completed,PayPal,7.49
500,8291,2025-01-15 18:17:39,Cancelled,PayPal,10.21
501,5132,2025-02-04 18:17:39,Cancelled,Bank Transfer,7.52
502,1712,2025-07-03 18:17:39,Completed,Bank Transfer,24.16
503,3882,2025-06-04 18:17:39,Cancelled,PayPal,5.12
504,6979,2025-02-09 18:17:39,Pending,Credit Card,22.82
505,6237,2025-05-04 18:17:39,Cancelled,Credit Card,11.09
506,5332,2025-04-14 18:17:39,Completed,PayPal,18.78
507,5727,2025-03-28 18:17:39,Completed,Credit Card,21.38
508,6246,2025-11-05 18:17:39,Completed,PayPal,13.71
509,1789,2025-07-09 18:17:39,Completed,Credit Card,12.01
510,7767,2025-04-22 18:17:39,Completed,PayPal,13.51
511,8483,2025-05-14 18:17:39,Completed,Bank Transfer,17.38
512,3304,2025-05-12 18:17:39,Completed,Bank Transfer,14.83
513,1128,2025-01-03 18:17:39,Cancelled,Credit Card,14.74
514,9402,2025-07-06 18:17:39,Pending,Bank Transfer,7.04
515,4901,2025-06-21 18:17:39,Completed,PayPal,16.66
516,1617,2025-05-19 18:17:39,Cancelled,Bank Transfer,18.03
517,5356,2025-09-25 18:17:39,Completed,Bank Transfer,14.73
518,3485,2025-07-11 18:17:39,Cancelled,Credit Card,24.11
519,7652,2025-03-26 18:17:39,Cancelled,PayPal,13.53
520,1277,2025-09-17 18:17:39,Completed,Bank Transfer,10.14
521,8528,2025-09-18 18:17:39,Completed,PayPal,21.56
522,5095,2025-09-24 18:17:39,Completed,PayPal,19.27
523,3202,2025-11-25 18:17:39,Completed,Bank Transfer,17.08
524,7466,2025-01-04 18:17:39,Completed,Bank Transfer,23.74
525,4514,2025-05-04 18:17:39,Completed,Credit Card,9.72
526,113,2025-07-08 18:17:39,Completed,PayPal,12.15
527,2038,2025-12-07 18:17:39,Cancelled,Bank Transfer,5.95
528,1371,2025-09-15 18:17:39,Pending,Credit Card,9.22
529,468,2025-03-27 18:17:39,Pending,Bank Transfer,21.48
530,3919,2025-12-27 18:17:39,Completed,PayPal,8.67
531,3388,2025-09-07 18:17:39,Completed,PayPal,17.26
532,5309,2025-01-26 18:17:39,Completed,Credit Card,7.92
533,6322,2025-01-18 18:17:39,Completed,Bank Transfer,5.96
534,7608,2025-04-25 18:17:39,Completed,Credit Card,11.55
535,2308,2025-03-21 18:17:39,Pending,Bank Transfer,23.22
536,4263,2025-10-24 18:17:39,Completed,Credit Card,24.31
537,5636,2025-04-13 18:17:39,Cancelled,PayPal,22.77
538,5001,2025-07-04 18:17:39,Completed,Credit Card,18.54
539,5681,2025-11-06 18:17:39,Cancelled,PayPal,10.92
540,6895,2025-01-26 18:17:39,Pending,Credit Card,19.3
541,9996,2025-10-10 18:17:39,Cancelled,Bank Transfer,14.17
542,7653,2025-05-06 18:17:39,Completed,Bank Transfer,11.29
543,4234,2025-11-27 18:17:39,Completed,Credit Card,23.34
544,6337,2025-05-24 18:17:39,Completed,Credit Card,17.16
545,1459,2025-12-21 18:17:39,Completed,PayPal,12.34
546,5087,2025-01-21 18:17:39,Completed,Bank Transfer,12.21
547,4728,2025-03-25 18:17:39,Pending,Credit Card,5.84
548,2084,2025-09-29 18:17:39,Cancelled,Bank Transfer,8.66
549,3103,2025-09-19 18:17:39,Completed,Credit Card,12.2
550,7578,2025-11-03 18:17:39,Cancelled,Credit Card,15.76
551,9780,2025-06-08 18:17:39,Cancelled,PayPal,12.35
552,9213,2025-10-12 18:17:39,Completed,Credit Card,11.52
553,7907,2025-05-18 18:17:39,Pending,PayPal,8.52
554,4437,2025-11-10 18:17:39,Pending,PayPal,12.11
555,6001,2025-06-06 18:17:39,Completed,Credit Card,15.3
556,8407,2025-12-06 18:17:39,Cancelled,Bank Transfer,11.66
557,7138,2025-04-09 18:17:39,Cancelled,Credit Card,13.56
558,6683,2025-07-31 18:17:39,Completed,PayPal,6.16
559,1316,2024-12-28 18:17:39,Completed,Credit Card,7.55
560,1170,2025-05-01 18:17:39,Completed,Bank Transfer,20.2
561,8452,2025-09-05 18:17:39,Completed,Credit Card,17.82
562,4289,2025-03-28 18:17:39,Completed,PayPal,10.74
563,8378,2025-04-15 18:17:39,Completed,PayPal,18.52
564,5433,2025-08-16 18:17:39,Completed,Bank Transfer,15.13
565,3786,2025-11-08 18:17:39,Pending,Bank Transfer,24.41
566,9207,2025-12-16 18:17:39,Completed,PayPal,8.01
567,4692,2025-04-16 18:17:39,Completed,Bank Transfer,22.14
568,5597,2025-12-14 18:17:39,Completed,PayPal,8.46
569,1050,2025-06-25 18:17:39,Completed,PayPal,8.91
570,4695,2025-07-09 18:17:39,Pending,Credit Card,23.81
571,7087,2025-09-25 18:17:39,Cancelled,Bank Transfer,16.3
572,2485,2025-05-06 18:17:39,Pending,Credit Card,24.25
573,7796,2025-06-09 18:17:39,Pending,Credit Card,5.34
574,761,2025-12-02 18:17:39,Completed,Credit Card,21.02
575,332,2025-03-20 18:17:39,Completed,Credit Card,19.31
576,3435,2025-10-21 18:17:39,Completed,PayPal,7.13
577,1582,2025-07-28 18:17:39,Cancelled,Bank Transfer,9.49
578,3130,2025-03-15 18:17:39,Cancelled,PayPal,23.22
579,1618,2025-05-10 18:17:39,Completed,Credit Card,13.19
580,3780,2025-11-13 18:17:39,Completed,PayPal,19.88
581,2091,2025-02-23 18:17:39,Completed,PayPal,11.39
582,7780,2025-02-19 18:17:39,Completed,Bank Transfer,5.73
583,5274,2025-02-28 18:17:39,Cancelled,PayPal,14.77
584,7219,2025-09-05 18:17:39,Cancelled,Bank Transfer,21.2
585,1286,2025-12-09 18:17:39,Completed,Bank Transfer,12.06
586,9921,2025-02-16 18:17:39,Completed,Credit Card,13.45
587,4891,2025-04-01 18:17:39,Completed,Credit Card,19.13
588,6443,2025-04-03 18:17:39,Completed,PayPal,20.86
589,6792,2025-11-04 18:17:39,Completed,Credit Card,8.85
590,6339,2025-10-11 18:17:39,Completed,Credit Card,5.7
591,5591,2025-08-11 18:17:39,Completed,Bank Transfer,14.1
592,2884,2025-04-08 18:17:39,Cancelled,Credit Card,12.08
593,5583,2025-06-18 18:17:39,Completed,PayPal,24.34
594,9162,2025-08-24 18:17:39,Pending,Bank Transfer,20.56
595,6242,2024-12-30 18:17:39,Completed,Credit Card,11.59
596,4657,2025-01-07 18:17:39,Cancelled,Credit Card,5.29
597,8751,2025-08-05 18:17:39,Cancelled,Bank Transfer,24.56
598,9826,2025-07-06 18:17:39,Completed,PayPal,18.92
599,7154,2025-09-06 18:17:39,Cancelled,PayPal,16.39
600,9941,2025-10-12 18:17:39,Completed,Bank Transfer,15.49
601,1774,2025-10-14 18:17:39,Completed,Bank Transfer,16.36
602,9208,2025-12-11 18:17:39,Pending,PayPal,12.78
603,2840,2025-04-26 18:17:39,Completed,Bank Transfer,18.92
604,144,2025-01-14 18:17:39,Completed,PayPal,6.82
605,5519,2025-02-22 18:17:39,Pending,PayPal,15.39
606,6496,2025-04-17 18:17:39,Pending,Credit Card,11.66
607,3322,2025-03-21 18:17:39,Pending,Credit Card,7.61
608,9718,2025-11-01 18:17:39,Pending,PayPal,24.26
609,8219,2025-08-05 18:17:39,Cancelled,PayPal,21.27
610,4401,2025-04-14 18:17:39,Completed,Credit Card,12.7
611,1099,2025-01-26 18:17:39,Pending,PayPal,22.26
612,1381,2025-06-01 18:17:39,Cancelled,PayPal,21.85
613,3388,2025-11-06 18:17:39,Pending,Bank Transfer,12.27
614,4755,2025-04-08 18:17:39,Completed,Credit Card,11.8
615,7192,2025-09-06 18:17:39,Completed,Bank Transfer,5.9
616,3358,2025-12-10 18:17:39,Completed,Bank Transfer,20.45
617,7553,2025-06-14 18:17:39,Cancelled,PayPal,5.83
618,8943,2025-10-19 18:17:39,Completed,Bank Transfer,12.66
619,7396,2025-11-03 18:17:39,Completed,PayPal,22.35
620,4906,2025-04-10 18:17:39,Completed,Credit Card,8.77
621,4289,2025-10-13 18:17:39,Completed,PayPal,8.34
622,1662,2025-03-23 18:17:39,Completed,Bank Transfer,22.4
623,8982,2025-08-05 18:17:39,Completed,PayPal,7.78
624,81,2025-11-11 18:17:39,Cancelled,Credit Card,16.03
625,4466,2025-01-20 18:17:39,Cancelled,Bank Transfer,19.58
626,9581,2025-02-24 18:17:39,Completed,Credit Card,20.96
627,4948,2025-02-18 18:17:39,Completed,Credit Card,12.17
628,977,2025-10-08 18:17:39,Completed,Credit Card,18.3
629,3968,2025-12-07 18:17:39,Completed,PayPal,17.58
630,2647,2025-10-30 18:17:39,Pending,Credit Card,20.67
631,4173,2025-02-01 18:17:39,Completed,Credit Card,21.07
632,4968,2025-08-15 18:17:39,Completed,PayPal,18.84
633,3592,2025-12-20 18:17:39,Cancelled,Bank Transfer,22.26
634,4676,2025-06-19 18:17:39,Completed,Bank Transfer,23.56
635,6519,2025-01-02 18:17:39,Completed,Credit Card,10.07
636,8797,2025-02-07 18:17:39,Pending,PayPal,19.16
637,4530,2025-03-07 18:17:39,Completed,Bank Transfer,9.75
638,9359,2025-12-20 18:17:39,Pending,Bank Transfer,18.03
639,3044,2025-08-15 18:17:39,Pending,Bank Transfer,22.12
640,314,2025-10-14 18:17:39,Completed,Bank Transfer,17.95
641,1673,2025-03-21 18:17:39,Completed,PayPal,20.67
642,6295,2025-07-14 18:17:39,Completed,PayPal,22.67
643,8797,2025-01-16 18:17:39,Cancelled,PayPal,5.03
644,132,2025-11-03 18:17:39,Pending,Bank Transfer,19.12
645,9952,2025-08-06 18:17:39,Completed,PayPal,22.34
646,1664,2025-12-13 18:17:39,Completed,Bank Transfer,6.55
647,7688,2025-06-19 18:17:39,Completed,Credit Card,7.35
648,900,2025-03-06 18:17:39,Completed,Credit Card,9.78
649,9807,2025-08-26 18:17:39,Completed,Bank Transfer,12.79
650,5053,2025-11-23 18:17:39,Completed,PayPal,20.27
651,5663,2025-10-04 18:17:39,Pending,Credit Card,20.37
652,3250,2025-08-23 18:17:39,Completed,PayPal,7.77
653,1882,2025-06-10 18:17:39,Completed,Credit Card,9.54
654,122,2025-04-08 18:17:39,Completed,PayPal,24.02
655,9428,2025-07-27 18:17:39,Completed,PayPal,20.27
656,1101,2025-04-03 18:17:39,Completed,Credit Card,23.46
657,5846,2025-02-11 18:17:39,Cancelled,PayPal,15.06
658,9998,2025-05-24 18:17:39,Cancelled,Bank Transfer,11.02
659,2311,2025-07-26 18:17:39,Pending,Credit Card,6.74
660,4959,2025-04-14 18:17:39,Completed,Bank Transfer,22.61
661,481,2025-04-11 18:17:39,Completed,Bank Transfer,16.37
662,4043,2025-02-03 18:17:39,Completed,PayPal,17.81
663,3212,2025-12-25 18:17:39,Pending,PayPal,14.92
664,3395,2025-07-20 18:17:39,Completed,PayPal,22.63
665,3208,2025-06-13 18:17:39,Completed,Bank Transfer,23.56
666,5322,2025-03-23 18:17:39,Completed,Bank Transfer,20.1
667,2223,2025-04-14 18:17:39,Completed,PayPal,18.74
668,5060,2025-09-14 18:17:39,Completed,Bank Transfer,8.74
669,9759,2025-08-12 18:17:39,Cancelled,Bank Transfer,9.23
670,4189,2025-10-28 18:17:39,Pending,PayPal,24.47
671,7473,2025-06-06 18:17:39,Cancelled,Credit Card,24.97
672,3625,2025-06-22 18:17:39,Completed,Credit Card,18.38
673,8130,2024-12-27 18:17:39,Pending,PayPal,5.13
674,7098,2025-05-23 18:17:39,Completed,Credit Card,8.93
675,1251,2025-06-10 18:17:39,Completed,Credit Card,8.11
676,4281,2025-08-19 18:17:39,Cancelled,Credit Card,5.17
677,7415,2025-06-16 18:17:39,Completed,Credit Card,13.0
678,2323,2025-09-07 18:17:39,Completed,Credit Card,18.01
679,9358,2025-02-23 18:17:39,Completed,Credit Card,22.31
680,5673,2025-03-01 18:17:39,Pending,Bank Transfer,17.57
681,3294,2025-07-26 18:17:39,Completed,Credit Card,14.29
682,2504,2025-02-02 18:17:39,Completed,PayPal,23.94
683,4285,2025-12-12 18:17:39,Completed,PayPal,9.05
684,7970,2025-07-29 18:17:39,Cancelled,Bank Transfer,23.89
685,7882,2025-11-04 18:17:39,Pending,PayPal,18.18
686,6388,2025-08-29 18:17:39,Completed,PayPal,16.92
687,6691,2025-12-25 18:17:39,Completed,Credit Card,22.85
688,1459,2025-12-15 18:17:39,Completed,Credit Card,9.41
689,7999,2025-11-06 18:17:39,Cancelled,Bank Transfer,21.05
690,9014,2025-03-06 18:17:39,Completed,PayPal,5.02
691,6833,2025-12-03 18:17:39,Pending,Credit Card,17.06
692,6305,2025-02-01 18:17:39,Completed,Bank Transfer,10.66
693,1541,2025-09-29 18:17:39,Completed,Credit Card,11.16
694,7532,2025-06-26 18:17:39,Pending,Credit Card,24.49
695,682,2025-04-12 18:17:39,Cancelled,PayPal,16.66
696,5346,2025-12-15 18:17:39,Completed,PayPal,5.58
697,6861,2025-09-16 18:17:39,Completed,Credit Card,24.41
698,7511,2025-10-12 18:17:39,Completed,Bank Transfer,13.08
699,5028,2025-02-08 18:17:39,Completed,Bank Transfer,23.27
700,6268,2025-01-31 18:17:39,Completed,Bank Transfer,8.39
701,3113,2025-03-17 18:17:39,Completed,PayPal,15.56
702,754,2025-10-03 18:17:39,Cancelled,PayPal,20.94
703,710,2025-07-31 18:17:39,Cancelled,Credit Card,8.82
704,3647,2025-05-22 18:17:39,Pending,Bank Transfer,21.74
705,1167,2025-02-05 18:17:39,Completed,Credit Card,7.75
706,3483,2025-01-08 18:17:39,Completed,Credit Card,22.47
707,5942,2025-11-18 18:17:39,Cancelled,PayPal,19.04
708,1596,2025-12-17 18:17:39,Completed,Bank Transfer,17.52
709,577,2025-08-21 18:17:39,Completed,Credit Card,8.94
710,3354,2025-04-30 18:17:39,Completed,Bank Transfer,16.07
711,3647,2025-04-20 18:17:39,Cancelled,Bank Transfer,17.35
712,5888,2025-01-30 18:17:39,Completed,Bank Transfer,7.4
713,3951,2025-11-12 18:17:39,Cancelled,Bank Transfer,14.94
714,7694,2025-04-30 18:17:39,Cancelled,Bank Transfer,14.15
715,2578,2025-08-08 18:17:39,Cancelled,PayPal,12.8
716,7170,2025-09-26 18:17:39,Completed,Credit Card,12.83
717,9034,2025-12-27 18:17:39,Completed,Credit Card,7.6
718,6279,2025-07-23 18:17:39,Completed,Credit Card,11.09
719,4264,2025-09-13 18:17:39,Pending,PayPal,14.19
720,3244,2025-01-08 18:17:39,Pending,Credit Card,21.4
721,6261,2025-09-23 18:17:39,Completed,PayPal,18.52
722,9128,2025-11-17 18:17:39,Completed,Bank Transfer,17.29
723,2022,2025-10-23 18:17:39,Cancelled,Bank Transfer,13.78
724,826,2025-03-25 18:17:39,Cancelled,Bank Transfer,6.58
725,3416,2025-01-01 18:17:39,Completed,Bank Transfer,10.43
726,3580,2025-10-22 18:17:39,Completed,PayPal,22.97
727,9490,2025-12-23 18:17:39,Cancelled,Credit Card,20.1
728,1237,2025-12-20 18:17:39,Pending,Bank Transfer,13.2
729,3196,2025-01-06 18:17:39,Completed,Credit Card,24.97
730,4581,2025-10-15 18:17:39,Completed,Credit Card,22.36
731,4635,2025-04-28 18:17:39,Completed,PayPal,6.94
732,9677,2025-03-22 18:17:39,Cancelled,Bank Transfer,22.74
733,98,2025-03-09 18:17:39,Cancelled,PayPal,24.53
734,4321,2025-02-22 18:17:39,Pending,Credit Card,18.48
735,9698,2025-04-15 18:17:39,Pending,Credit Card,10.46
736,954,2025-09-19 18:17:39,Cancelled,PayPal,24.63
737,1879,2025-11-27 18:17:39,Pending,Credit Card,7.65
738,8290,2025-02-18 18:17:39,Completed,PayPal,5.28
739,5246,2025-08-31 18:17:39,Completed,Credit Card,5.75
740,7797,2025-07-25 18:17:39,Completed,Credit Card,13.29
741,5483,2025-10-30 18:17:39,Completed,Credit Card,19.37
742,2108,2025-06-29 18:17:39,Cancelled,Credit Card,15.53
743,1371,2025-08-04 18:17:39,Completed,PayPal,14.86
744,1201,2025-02-25 18:17:39,Pending,PayPal,20.75
745,4556,2025-12-27 18:17:39,Pending,PayPal,21.45
746,4501,2025-08-29 18:17:39,Completed,Credit Card,8.41
747,962,2025-02-16 18:17:39,Completed,Credit Card,21.64
748,1655,2025-06-18 18:17:39,Cancelled,Bank Transfer,22.24
749,1979,2025-02-15 18:17:39,Cancelled,PayPal,15.51
750,1979,2025-01-23 18:17:39,Completed,PayPal,12.68
751,2157,2025-04-03 18:17:39,Completed,Credit Card,22.8
752,9701,2025-07-18 18:17:39,Cancelled,Credit Card,15.2
753,242,2025-02-14 18:17:39,Completed,Credit Card,15.76
754,2304,2025-12-16 18:17:39,Completed,PayPal,13.58
755,1337,2025-07-19 18:17:39,Pending,PayPal,12.9
756,2341,2025-08-15 18:17:39,Completed,PayPal,16.22
757,2951,2025-08-21 18:17:39,Cancelled,Bank Transfer,16.1
758,4500,2025-08-23 18:17:39,Cancelled,Bank Transfer,20.81
759,1469,2025-10-02 18:17:39,Completed,Bank Transfer,8.98
760,8713,2025-04-23 18:17:39,Completed,PayPal,18.39
761,7269,2025-01-19 18:17:39,Completed,Credit Card,5.25
762,4187,2025-08-26 18:17:39,Completed,Credit Card,24.8
763,9090,2025-01-11 18:17:39,Completed,Bank Transfer,8.29
764,1547,2025-04-16 18:17:39,Completed,Bank Transfer,6.57
765,4884,2025-09-14 18:17:39,Completed,PayPal,17.58
766,1514,2025-05-30 18:17:39,Completed,Credit Card,10.48
767,4843,2025-06-03 18:17:39,Pending,Bank Transfer,14.29
768,9646,2025-05-27 18:17:39,Completed,PayPal,16.25
769,3622,2025-05-29 18:17:39,Cancelled,Credit Card,20.21
770,1499,2025-10-25 18:17:39,Pending,PayPal,15.52
771,9979,2025-04-21 18:17:39,Completed,PayPal,12.19
772,1003,2025-05-08 18:17:39,Completed,Bank Transfer,12.28
773,1420,2025-04-07 18:17:39,Completed,Credit Card,5.53
774,6373,2025-07-14 18:17:39,Completed,PayPal,5.08
775,1742,2025-07-13 18:17:39,Pending,Bank Transfer,19.67
776,6780,2025-06-04 18:17:39,Cancelled,Bank Transfer,23.23
777,508,2025-10-29 18:17:39,Cancelled,PayPal,7.53
778,5072,2025-09-20 18:17:39,Completed,Bank Transfer,7.11
779,6378,2025-10-16 18:17:39,Pending,Bank Transfer,7.79
780,4601,2025-05-06 18:17:39,Completed,Credit Card,11.53
781,7208,2025-03-09 18:17:39,Completed,PayPal,20.12
782,2804,2025-02-07 18:17:39,Completed,Bank Transfer,13.2
783,3212,2025-11-24 18:17:39,Pending,Credit Card,5.51
784,9551,2025-02-03 18:17:39,Pending,Credit Card,24.01
785,4465,2025-10-22 18:17:39,Completed,Credit Card,14.54
786,2582,2025-04-05 18:17:39,Completed,Bank Transfer,5.57
787,7191,2025-01-24 18:17:39,Pending,PayPal,24.77
788,8635,2025-07-07 18:17:39,Completed,PayPal,7.68
789,8939,2025-06-30 18:17:39,Cancelled,Bank Transfer,9.31
790,5666,2025-09-15 18:17:39,Completed,Bank Transfer,19.39
791,836,2025-06-01 18:17:39,Pending,Credit Card,20.58
792,6000,2025-12-17 18:17:39,Pending,Credit Card,21.54
793,2604,2025-07-28 18:17:39,Completed,PayPal,24.23
794,6294,2025-12-16 18:17:39,Completed,Credit Card,18.61
795,5170,2025-07-17 18:17:39,Pending,PayPal,14.15
796,5492,2025-08-18 18:17:39,Completed,Credit Card,21.44
797,2300,2025-01-15 18:17:39,Pending,Credit Card,7.09
798,290,2025-12-16 18:17:39,Completed,Bank Transfer,15.53
799,9286,2025-04-04 18:17:39,Completed,Bank Transfer,13.46
800,9662,2025-04-01 18:17:39,Pending,Credit Card,12.23
801,5556,2025-03-07 18:17:39,Completed,PayPal,13.42
802,5726,2025-01-10 18:17:39,Completed,Credit Card,11.94
803,9952,2025-11-13 18:17:39,Cancelled,Bank Transfer,10.16
804,773,2025-09-17 18:17:39,Pending,Credit Card,15.08
805,8463,2025-04-03 18:17:39,Completed,PayPal,9.08
806,2377,2025-03-19 18:17:39,Cancelled,Bank Transfer,22.48
807,8127,2025-09-29 18:17:39,Completed,Credit Card,7.62
808,2030,2025-12-15 18:17:39,Completed,Credit Card,19.24
809,3589,2025-10-21 18:17:39,Cancelled,Bank Transfer,21.53
810,158,2025-10-12 18:17:39,Completed,PayPal,5.15
811,4052,2025-09-03 18:17:39,Pending,PayPal,16.08
812,9294,2025-11-30 18:17:39,Completed,Credit Card,22.83
813,695,2025-06-18 18:17:39,Pending,PayPal,19.72
814,2426,2025-06-25 18:17:39,Pending,Bank Transfer,14.77
815,9795,2025-01-19 18:17:39,Cancelled,PayPal,17.21
816,2344,2025-12-11 18:17:39,Pending,Bank Transfer,17.04
817,114,2025-05-14 18:17:39,Pending,Credit Card,12.9
818,1115,2025-10-27 18:17:39,Cancelled,Credit Card,15.33
819,3161,2025-09-20 18:17:39,Pending,PayPal,15.61
820,8861,2025-04-02 18:17:39,Pending,Credit Card,13.17
